EQUIPO_LOCAL;EQUIPO_VISITANTE;GOLES_LOCAL;GOLES_VISITANTE;Estadio;idJor;idPar;
Alavés;Tenerife;1;0;Mendizorroza;2004032;24506;
Alavés;Tenerife;1;0;Mendizorroza;2014332;33280;
Alavés;Tenerife;1;1;Mendizorroza;1976192;3231;
Alavés;Tenerife;1;2;Mendizorroza;2008172;28028;
Alavés;Tenerife;2;2;Mendizorroza;2013122;32201;
Alavés;Tenerife;3;1;Mendizorroza;1977202;3927;
Alavés;Tenerife;3;1;Mendizorroza;1998231;19268;
Alavés;Terrassa;0;1;Mendizorroza;1978022;4433;
Alavés;Terrassa;0;1;Mendizorroza;2003152;23796;
Alavés;Terrassa;1;0;Mendizorroza;1975082;2435;
Alavés;Terrassa;1;1;Mendizorroza;1976272;3311;
Alavés;Terrassa;3;0;Mendizorroza;1977142;3867;
Alavés;Terrassa;4;1;Mendizorroza;2004092;24572;
Alavés;Toledo;1;0;Mendizorroza;1996282;18090;
Alavés;Toledo;2;0;Mendizorroza;1995202;17164;
Alavés;Toledo;3;0;Mendizorroza;1997422;19033;
Alavés;Valencia;0;0;Mendizorroza;2002121;22530;
Alavés;Valencia;0;1;Mendizorroza;1998131;19168;
Alavés;Valencia;0;1;Mendizorroza;1999221;20104;
Alavés;Valencia;0;1;Mendizorroza;2005161;25096;
Alavés;Valencia;1;1;Mendizorroza;2000111;20836;
Alavés;Valencia;1;2;Mendizorroza;2001241;21808;
Alavés;Valladolid;0;2;Mendizorroza;2014412;33368;
Alavés;Valladolid;0;5;Mendizorroza;1979032;5129;
Alavés;Valladolid;1;0;Mendizorroza;1975212;2565;
Alavés;Valladolid;1;0;Mendizorroza;1999351;20234;
Alavés;Valladolid;1;1;Mendizorroza;2002381;22790;
Alavés;Valladolid;1;2;Mendizorroza;1978082;4493;
Alavés;Valladolid;1;2;Mendizorroza;2006402;26597;
Alavés;Valladolid;2;0;Mendizorroza;1998331;19368;
Alavés;Valladolid;2;1;Mendizorroza;1974142;1809;
Alavés;Valladolid;2;4;Mendizorroza;2004012;24484;
Alavés;Valladolid;3;0;Mendizorroza;1977322;4047;
Alavés;Valladolid;3;1;Mendizorroza;1976222;3261;
Alavés;Valladolid;3;1;Mendizorroza;2001281;21848;
Alavés;Valladolid;4;2;Mendizorroza;2000291;21016;
Alavés;Vecindario;5;1;Mendizorroza;2006252;26432;
Alavés;Villarreal;0;1;Mendizorroza;2000021;20746;
Alavés;Villarreal;0;2;Mendizorroza;1995022;16984;
Alavés;Villarreal;1;0;Mendizorroza;2002221;22630;
Alavés;Villarreal;1;1;Mendizorroza;2005071;25006;
Alavés;Villarreal;2;1;Mendizorroza;1996012;17820;
Alavés;Villarreal;2;1;Mendizorroza;1998311;19348;
Alavés;Villarreal;2;1;Mendizorroza;2001331;21898;
Alavés;Villarreal;5;1;Mendizorroza;1997202;18791;
Alavés;Xerez;0;0;Mendizorroza;2007152;27164;
Alavés;Xerez;1;0;Mendizorroza;1997072;18648;
Alavés;Xerez;1;0;Mendizorroza;2006182;26355;
Alavés;Xerez;1;1;Mendizorroza;2003132;23774;
Alavés;Xerez;1;2;Mendizorroza;2008332;28204;
Alavés;Xerez;2;0;Mendizorroza;2004112;24594;
Alavés;Xerez;2;2;Mendizorroza;1982362;7517;
Alavés;Zaragoza;0;2;Mendizorroza;1999301;20184;
Alavés;Zaragoza;0;2;Mendizorroza;2005181;25116;
Alavés;Zaragoza;1;0;Mendizorroza;1998031;19068;
Alavés;Zaragoza;1;0;Mendizorroza;2000221;20946;
Alavés;Zaragoza;2;1;Mendizorroza;2001351;21918;
Alavés;Zaragoza;2;2;Mendizorroza;1977162;3887;
Alavés;Zaragoza;2;2;Mendizorroza;2008282;28149;
Alavés;Zaragoza;2;2;Mendizorroza;2013322;32421;
Alavés;Zaragoza;4;0;Mendizorroza;2014262;33203;
Albacete;Alavés;0;3;Carlos Belmonte;2007162;27175;
Albacete;Alavés;1;0;Carlos Belmonte;2008422;28303;
Albacete;Alavés;1;1;Carlos Belmonte;1996132;17940;
Albacete;Alavés;1;1;Carlos Belmonte;1997222;18813;
Albacete;Alavés;2;2;Carlos Belmonte;2006332;26520;
Albacete;Alavés;2;3;Carlos Belmonte;2014382;33335;
Albacete;Alcorcón;1;1;Carlos Belmonte;2010012;29536;
Albacete;Alcorcón;2;3;Carlos Belmonte;2014012;32928;
Albacete;Alicante;0;2;Carlos Belmonte;2008312;28182;
Albacete;Almería;0;1;Carlos Belmonte;2002412;23240;
Albacete;Almería;1;0;Carlos Belmonte;1996372;18180;
Albacete;Almería;1;1;Carlos Belmonte;2006292;26477;
Albacete;Almería;3;0;Carlos Belmonte;2015062;33680;
Albacete;Almería;3;1;Carlos Belmonte;2005152;25480;
Albacete;At. Madrid B;0;0;Carlos Belmonte;1998242;19681;
Albacete;At. Madrid B;1;0;Carlos Belmonte;1996292;18100;
Albacete;At. Madrid B;1;0;Carlos Belmonte;1999312;20604;
Albacete;At. Madrid B;1;1;Carlos Belmonte;1997412;19022;
Albacete;At. Madrid B;3;2;Carlos Belmonte;1985332;9545;
Albacete;At. Madrid;0;1;Carlos Belmonte;2000402;21545;
Albacete;At. Madrid;0;2;Carlos Belmonte;2004021;24114;
Albacete;At. Madrid;1;1;Carlos Belmonte;1995211;16732;
Albacete;At. Madrid;1;1;Carlos Belmonte;2003211;23462;
Albacete;At. Madrid;2;1;Carlos Belmonte;1992281;14490;
Albacete;At. Madrid;2;1;Carlos Belmonte;2001322;22299;
Albacete;At. Madrid;2;2;Carlos Belmonte;1993081;15054;
Albacete;At. Madrid;2;2;Carlos Belmonte;1994121;15858;
Albacete;At. Madrid;3;1;Carlos Belmonte;1991191;13636;
Albacete;Ath. Bilbao B;1;0;Carlos Belmonte;1985032;9245;
Albacete;Ath. Bilbao B;1;1;Carlos Belmonte;1990272;13332;
Albacete;Ath. Bilbao;1;0;Carlos Belmonte;1993201;15174;
Albacete;Ath. Bilbao;1;0;Carlos Belmonte;2004081;24174;
Albacete;Ath. Bilbao;1;1;Carlos Belmonte;2003171;23422;
Albacete;Ath. Bilbao;1;2;Carlos Belmonte;1994061;15798;
Albacete;Ath. Bilbao;2;0;Carlos Belmonte;1995181;16699;
Albacete;Ath. Bilbao;4;0;Carlos Belmonte;1991061;13506;
Albacete;Ath. Bilbao;4;5;Carlos Belmonte;1992321;14530;
Albacete;Avilés;0;0;Carlos Belmonte;1990292;13352;
Albacete;Badajoz;0;0;Carlos Belmonte;1996112;17920;
Albacete;Badajoz;0;1;Carlos Belmonte;1998142;19571;
Albacete;Badajoz;0;1;Carlos Belmonte;1999202;20483;
Albacete;Badajoz;1;0;Carlos Belmonte;2002022;22811;
Albacete;Badajoz;1;1;Carlos Belmonte;2000182;21303;
Albacete;Badajoz;1;2;Carlos Belmonte;1997172;18758;
Albacete;Badajoz;2;0;Carlos Belmonte;2001052;22002;
Albacete;Barcelona B;0;1;Carlos Belmonte;1996072;17880;
Albacete;Barcelona B;2;1;Carlos Belmonte;1985272;9485;
Albacete;Barcelona B;2;1;Carlos Belmonte;2014362;33313;
Albacete;Barcelona B;2;2;Carlos Belmonte;2010162;29701;
Albacete;Barcelona B;3;0;Carlos Belmonte;1998382;19835;
Albacete;Barcelona;0;0;Carlos Belmonte;1993021;14994;
Albacete;Barcelona;0;1;Carlos Belmonte;1995341;16875;
Albacete;Barcelona;0;2;Carlos Belmonte;1992251;14460;
Albacete;Barcelona;1;1;Carlos Belmonte;1991121;13566;
Albacete;Barcelona;1;2;Carlos Belmonte;2003031;23282;
Albacete;Barcelona;1;2;Carlos Belmonte;2004151;24244;
Albacete;Barcelona;2;2;Carlos Belmonte;1994181;15918;
Albacete;Betis;0;0;Carlos Belmonte;1995121;16633;
Albacete;Betis;0;0;Carlos Belmonte;2000162;21281;
Albacete;Betis;0;0;Carlos Belmonte;2004101;24194;
Albacete;Betis;0;0;Carlos Belmonte;2014252;33192;
Albacete;Betis;1;0;Carlos Belmonte;2003271;23522;
Albacete;Betis;1;3;Carlos Belmonte;2009042;28727;
Albacete;Betis;2;1;Carlos Belmonte;2010052;29580;
Albacete;Betis;3;1;Carlos Belmonte;1994211;15948;
Albacete;Burgos (Real);1;0;Carlos Belmonte;1991131;13576;
Albacete;Burgos (Real);4;0;Carlos Belmonte;1992071;14280;
Albacete;Burgos;2;1;Carlos Belmonte;2001382;22365;
Albacete;Cádiz;0;1;Carlos Belmonte;1991041;13486;
Albacete;Cádiz;0;1;Carlos Belmonte;2007122;27131;
Albacete;Cádiz;0;1;Carlos Belmonte;2009062;28749;
Albacete;Cádiz;4;1;Carlos Belmonte;2006092;26257;
Albacete;Cádiz;5;0;Carlos Belmonte;1992161;14370;
Albacete;Cartagena F.C.;1;1;Carlos Belmonte;1985092;9305;
Albacete;Cartagena;0;0;Carlos Belmonte;2009212;28914;
Albacete;Cartagena;1;2;Carlos Belmonte;2010362;29921;
Albacete;Castellón;0;0;Carlos Belmonte;1985252;9465;
Albacete;Castellón;0;1;Carlos Belmonte;2006312;26499;
Albacete;Castellón;1;1;Carlos Belmonte;2005372;25722;
Albacete;Castellón;1;1;Carlos Belmonte;2009242;28947;
Albacete;Castellón;2;0;Carlos Belmonte;2007182;27197;
Albacete;Castellón;2;0;Carlos Belmonte;2008252;28116;
Albacete;Celta;0;1;Carlos Belmonte;2010342;29899;
Albacete;Celta;0;2;Carlos Belmonte;2003331;23582;
Albacete;Celta;0;2;Carlos Belmonte;2009282;28991;
Albacete;Celta;0;4;Carlos Belmonte;1993341;15314;
Albacete;Celta;1;0;Carlos Belmonte;1992381;14590;
Albacete;Celta;1;1;Carlos Belmonte;1994011;15748;
Albacete;Celta;1;1;Carlos Belmonte;2007082;27088;
Albacete;Celta;1;1;Carlos Belmonte;2008092;27940;
Albacete;Celta;2;0;Carlos Belmonte;1990182;13242;
Albacete;Celta;4;0;Carlos Belmonte;1995041;16545;
Albacete;Compostela;1;0;Carlos Belmonte;1998082;19505;
Albacete;Compostela;1;1;Carlos Belmonte;2002372;23196;
Albacete;Compostela;1;3;Carlos Belmonte;1994101;15838;
Albacete;Compostela;2;0;Carlos Belmonte;2000362;21501;
Albacete;Compostela;2;1;Carlos Belmonte;1995361;16897;
Albacete;Compostela;2;2;Carlos Belmonte;1999132;20406;
Albacete;Córdoba;0;0;Carlos Belmonte;2000202;21325;
Albacete;Córdoba;0;0;Carlos Belmonte;2001082;22035;
Albacete;Córdoba;0;0;Carlos Belmonte;2002112;22910;
Albacete;Córdoba;0;1;Carlos Belmonte;2007382;27417;
Albacete;Córdoba;1;0;Carlos Belmonte;1999352;20648;
Albacete;Córdoba;1;0;Carlos Belmonte;2010182;29723;
Albacete;Córdoba;1;1;Carlos Belmonte;2008342;28215;
Albacete;Córdoba;2;0;Carlos Belmonte;2015122;33745;
Albacete;Córdoba;3;0;Carlos Belmonte;2009382;29101;
Albacete;Dptivo. Coruña;0;0;Carlos Belmonte;1993061;15034;
Albacete;Dptivo. Coruña;0;1;Carlos Belmonte;2004281;24374;
Albacete;Dptivo. Coruña;0;2;Carlos Belmonte;2003231;23482;
Albacete;Dptivo. Coruña;1;0;Carlos Belmonte;1985172;9385;
Albacete;Dptivo. Coruña;1;0;Carlos Belmonte;1995261;16787;
Albacete;Dptivo. Coruña;1;1;Carlos Belmonte;1992101;14310;
Albacete;Dptivo. Coruña;2;1;Carlos Belmonte;1990092;13152;
Albacete;Dptivo. Coruña;2;8;Carlos Belmonte;1994381;16118;
Albacete;Dptivo. Coruña;3;0;Carlos Belmonte;1991301;13746;
Albacete;Écija;2;0;Carlos Belmonte;1996052;17860;
Albacete;Éibar;0;0;Carlos Belmonte;2001402;22387;
Albacete;Éibar;0;1;Carlos Belmonte;1998412;19868;
Albacete;Éibar;1;0;Carlos Belmonte;1996152;17960;
Albacete;Éibar;1;0;Carlos Belmonte;2007402;27439;
Albacete;Éibar;1;1;Carlos Belmonte;1997092;18671;
Albacete;Éibar;1;1;Carlos Belmonte;2002212;23020;
Albacete;Éibar;1;3;Carlos Belmonte;2000032;21138;
Albacete;Éibar;2;0;Carlos Belmonte;2008272;28138;
Albacete;Éibar;2;1;Carlos Belmonte;2005242;25579;
Albacete;Éibar;3;1;Carlos Belmonte;1990362;13422;
Albacete;Éibar;3;1;Carlos Belmonte;1999012;20274;
Albacete;Ejido;1;0;Carlos Belmonte;2005062;25381;
Albacete;Ejido;1;1;Carlos Belmonte;2002092;22888;
Albacete;Ejido;1;1;Carlos Belmonte;2006182;26356;
Albacete;Ejido;2;0;Carlos Belmonte;2007202;27219;
Albacete;Ejido;2;1;Carlos Belmonte;2001122;22079;
Albacete;Elche;0;0;Carlos Belmonte;2006232;26411;
Albacete;Elche;0;1;Carlos Belmonte;2007012;27010;
Albacete;Elche;0;2;Carlos Belmonte;2001302;22277;
Albacete;Elche;0;2;Carlos Belmonte;2010282;29833;
Albacete;Elche;1;0;Carlos Belmonte;2015152;33779;
Albacete;Elche;1;1;Carlos Belmonte;1999232;20516;
Albacete;Elche;1;1;Carlos Belmonte;2002042;22833;
Albacete;Elche;1;2;Carlos Belmonte;1985072;9285;
Albacete;Elche;1;2;Carlos Belmonte;2005082;25403;
Albacete;Elche;2;0;Carlos Belmonte;1997152;18736;
Albacete;Elche;2;0;Carlos Belmonte;2000302;21435;
Albacete;Elche;2;1;Carlos Belmonte;1990052;13112;
Albacete;Elche;2;1;Carlos Belmonte;2008322;28193;
Albacete;Elche;2;2;Carlos Belmonte;2009082;28771;
Albacete;Espanyol;0;0;Carlos Belmonte;1995241;16765;
Albacete;Espanyol;1;0;Carlos Belmonte;2004061;24154;
Albacete;Espanyol;1;1;Carlos Belmonte;1994281;16018;
Albacete;Espanyol;2;0;Carlos Belmonte;1992341;14550;
Albacete;Espanyol;2;1;Carlos Belmonte;2003131;23382;
Albacete;Espanyol;3;2;Carlos Belmonte;1991151;13596;
Albacete;Extremadura;0;1;Carlos Belmonte;1995023;17356;
Albacete;Extremadura;0;2;Carlos Belmonte;1997372;18978;
Albacete;Extremadura;1;1;Carlos Belmonte;2001362;22343;
Albacete;Extremadura;2;1;Carlos Belmonte;2000232;21358;
Albacete;Extremadura;3;1;Carlos Belmonte;1999402;20703;
Albacete;Ferrol;1;0;Carlos Belmonte;2000382;21523;
Albacete;Ferrol;1;2;Carlos Belmonte;2005282;25623;
Albacete;Ferrol;1;2;Carlos Belmonte;2007062;27066;
Albacete;Ferrol;2;0;Carlos Belmonte;2002152;22954;
Albacete;Ferrol;2;1;Carlos Belmonte;2001202;22167;
Albacete;Figueres;5;1;Carlos Belmonte;1990112;13172;
Albacete;Getafe;0;1;Carlos Belmonte;1999422;20725;
Albacete;Getafe;1;1;Carlos Belmonte;2004121;24214;
Albacete;Getafe;2;1;Carlos Belmonte;2000322;21457;
Albacete;Getafe;3;1;Carlos Belmonte;2002392;23218;
Albacete;Gimn. Tarragon;0;0;Carlos Belmonte;2007302;27329;
Albacete;Gimn. Tarragon;0;1;Carlos Belmonte;2010202;29745;
Albacete;Gimn. Tarragon;1;0;Carlos Belmonte;2001342;22321;
Albacete;Gimn. Tarragon;1;1;Carlos Belmonte;2009322;29035;
Albacete;Gimn. Tarragon;1;1;Carlos Belmonte;2015222;33856;
Albacete;Gimn. Tarragon;1;4;Carlos Belmonte;2005112;25436;
Albacete;Gimn. Tarragon;3;2;Carlos Belmonte;2008052;27896;
Albacete;Girona;0;1;Carlos Belmonte;2014082;33005;
Albacete;Girona;1;1;Carlos Belmonte;2008032;27874;
Albacete;Girona;1;1;Carlos Belmonte;2010102;29635;
Albacete;Girona;3;0;Carlos Belmonte;2009412;29134;
Albacete;Granada 74;2;2;Carlos Belmonte;2005412;25766;
Albacete;Granada 74;2;2;Carlos Belmonte;2006382;26576;
Albacete;Granada 74;3;2;Carlos Belmonte;2007342;27373;
Albacete;Granada;2;1;Carlos Belmonte;2010032;29558;
Albacete;Hércules;0;1;Carlos Belmonte;2006112;26278;
Albacete;Hércules;0;3;Carlos Belmonte;2008202;28061;
Albacete;Hércules;1;0;Carlos Belmonte;1997042;18615;
Albacete;Hércules;1;1;Carlos Belmonte;2007242;27264;
Albacete;Hércules;1;2;Carlos Belmonte;2009182;28881;
Albacete;Hércules;2;0;Carlos Belmonte;2005192;25524;
Albacete;Hércules;3;1;Carlos Belmonte;1998162;19593;
Albacete;Huesca;0;0;Carlos Belmonte;2009342;29057;
Albacete;Huesca;0;2;Carlos Belmonte;2008292;28160;
Albacete;Huesca;1;1;Carlos Belmonte;2015022;33636;
Albacete;Huesca;3;1;Carlos Belmonte;2010422;29987;
Albacete;Jaén;2;1;Carlos Belmonte;2000142;21259;
Albacete;Jaén;2;2;Carlos Belmonte;1997132;18715;
Albacete;Jaén;4;0;Carlos Belmonte;2001182;22145;
Albacete;Las Palmas;0;1;Carlos Belmonte;2010302;29855;
Albacete;Las Palmas;0;2;Carlos Belmonte;1997312;18913;
Albacete;Las Palmas;1;0;Carlos Belmonte;1998222;19659;
Albacete;Las Palmas;1;0;Carlos Belmonte;2008382;28259;
Albacete;Las Palmas;1;0;Carlos Belmonte;2014322;33269;
Albacete;Las Palmas;1;1;Carlos Belmonte;1996232;18041;
Albacete;Las Palmas;1;1;Carlos Belmonte;1999152;20428;
Albacete;Las Palmas;1;1;Carlos Belmonte;2006162;26334;
Albacete;Las Palmas;2;1;Carlos Belmonte;2002082;22877;
Albacete;Las Palmas;3;1;Carlos Belmonte;2007422;27461;
Albacete;Las Palmas;3;2;Carlos Belmonte;2009302;29013;
Albacete;Las Palmas;4;1;Carlos Belmonte;1990072;13132;
Albacete;Leganés;0;0;Carlos Belmonte;1998342;19791;
Albacete;Leganés;0;0;Carlos Belmonte;1999112;20384;
Albacete;Leganés;0;0;Carlos Belmonte;2000292;21424;
Albacete;Leganés;0;1;Carlos Belmonte;1996192;18000;
Albacete;Leganés;0;2;Carlos Belmonte;1997212;18802;
Albacete;Leganés;1;0;Carlos Belmonte;2014122;33049;
Albacete;Leganés;1;2;Carlos Belmonte;2001422;22409;
Albacete;Leganés;2;0;Carlos Belmonte;2002282;23097;
Albacete;Levante;0;1;Carlos Belmonte;2008362;28237;
Albacete;Levante;1;0;Carlos Belmonte;1996332;18140;
Albacete;Levante;1;0;Carlos Belmonte;2009162;28859;
Albacete;Levante;1;1;Carlos Belmonte;2000122;21237;
Albacete;Levante;1;1;Carlos Belmonte;2005262;25601;
Albacete;Levante;2;0;Carlos Belmonte;1999252;20538;
Albacete;Levante;2;2;Carlos Belmonte;2002332;23152;
Albacete;Levante;3;0;Carlos Belmonte;1997022;18593;
Albacete;Levante;3;0;Carlos Belmonte;2001012;21958;
Albacete;Levante;3;1;Carlos Belmonte;1990032;13092;
Albacete;Levante;3;1;Carlos Belmonte;2004351;24444;
Albacete;Llagostera;0;2;Carlos Belmonte;2014182;33115;
Albacete;Llagostera;1;0;Carlos Belmonte;2015042;33658;
Albacete;Lleida;0;1;Carlos Belmonte;1996352;18160;
Albacete;Lleida;0;1;Carlos Belmonte;1997112;18693;
Albacete;Lleida;0;1;Carlos Belmonte;1998062;19483;
Albacete;Lleida;1;0;Carlos Belmonte;2005102;25425;
Albacete;Lleida;2;0;Carlos Belmonte;1990212;13272;
Albacete;Lleida;2;1;Carlos Belmonte;1993301;15274;
Albacete;Lleida;2;1;Carlos Belmonte;2000072;21182;
Albacete;Lleida;2;2;Carlos Belmonte;1999172;20450;
Albacete;Logroñés;0;0;Carlos Belmonte;1985012;9225;
Albacete;Logroñés;0;0;Carlos Belmonte;1994231;15968;
Albacete;Logroñés;1;2;Carlos Belmonte;1997392;19000;
Albacete;Logroñés;2;0;Carlos Belmonte;1991101;13546;
Albacete;Logroñés;2;0;Carlos Belmonte;1998262;19703;
Albacete;Logroñés;2;2;Carlos Belmonte;1993321;15294;
Albacete;Logroñés;2;2;Carlos Belmonte;1999372;20670;
Albacete;Logroñés;3;1;Carlos Belmonte;1992121;14330;
Albacete;Lorca;1;0;Carlos Belmonte;2005042;25359;
Albacete;Lorca;1;0;Carlos Belmonte;2006422;26620;
Albacete;Lugo;2;0;Carlos Belmonte;2015102;33724;
Albacete;Lugo;3;0;Carlos Belmonte;2014202;33137;
Albacete;Málaga (C.D.);0;1;Carlos Belmonte;1985292;9505;
Albacete;Málaga (C.D.);2;2;Carlos Belmonte;1990342;13402;
Albacete;Málaga B;0;1;Carlos Belmonte;2005132;25458;
Albacete;Málaga;0;1;Carlos Belmonte;2003111;23362;
Albacete;Málaga;1;2;Carlos Belmonte;2004321;24414;
Albacete;Málaga;2;1;Carlos Belmonte;2006032;26191;
Albacete;Málaga;2;1;Carlos Belmonte;2007102;27109;
Albacete;Málaga;2;2;Carlos Belmonte;1998182;19615;
Albacete;Mallorca B;0;2;Carlos Belmonte;1998022;19439;
Albacete;Mallorca;0;0;Carlos Belmonte;2004041;24134;
Albacete;Mallorca;1;0;Carlos Belmonte;1991331;13776;
Albacete;Mallorca;1;2;Carlos Belmonte;1992023;14982;
Albacete;Mallorca;2;0;Carlos Belmonte;1985182;9395;
Albacete;Mallorca;2;0;Carlos Belmonte;2003051;23302;
Albacete;Mallorca;3;2;Carlos Belmonte;1996312;18120;
Albacete;Mallorca;4;2;Carlos Belmonte;2014402;33357;
Albacete;Mérida;0;2;Carlos Belmonte;1998122;19549;
Albacete;Mérida;0;2;Carlos Belmonte;1999092;20362;
Albacete;Mérida;1;0;Carlos Belmonte;1996202;18010;
Albacete;Mérida;2;0;Carlos Belmonte;1995281;16809;
Albacete;Mirandés;0;0;Carlos Belmonte;2014302;33247;
Albacete;Murcia;0;0;Carlos Belmonte;2002132;22932;
Albacete;Murcia;0;0;Carlos Belmonte;2005302;25645;
Albacete;Murcia;0;0;Carlos Belmonte;2006072;26235;
Albacete;Murcia;0;0;Carlos Belmonte;2008402;28281;
Albacete;Murcia;0;2;Carlos Belmonte;1985232;9445;
Albacete;Murcia;1;0;Carlos Belmonte;2001102;22057;
Albacete;Murcia;1;0;Carlos Belmonte;2003251;23502;
Albacete;Murcia;2;1;Carlos Belmonte;2000252;21380;
Albacete;Murcia;2;2;Carlos Belmonte;1990232;13292;
Albacete;Murcia;3;2;Carlos Belmonte;2009102;28793;
Albacete;Numancia;0;0;Carlos Belmonte;2005172;25502;
Albacete;Numancia;0;1;Carlos Belmonte;2014052;32972;
Albacete;Numancia;0;2;Carlos Belmonte;2015212;33845;
Albacete;Numancia;1;1;Carlos Belmonte;1998282;19725;
Albacete;Numancia;1;2;Carlos Belmonte;2004241;24334;
Albacete;Numancia;1;2;Carlos Belmonte;2010382;29943;
Albacete;Numancia;1;3;Carlos Belmonte;2006142;26312;
Albacete;Numancia;1;4;Carlos Belmonte;2007042;27044;
Albacete;Numancia;2;0;Carlos Belmonte;1997082;18659;
Albacete;Numancia;2;3;Carlos Belmonte;2009142;28837;
Albacete;Numancia;3;1;Carlos Belmonte;2001272;22244;
Albacete;Numancia;3;1;Carlos Belmonte;2002242;23053;
Albacete;Orihuela;0;0;Carlos Belmonte;1990142;13202;
Albacete;Osasuna;0;0;Carlos Belmonte;1992211;14420;
Albacete;Osasuna;0;2;Carlos Belmonte;2003011;23262;
Albacete;Osasuna;1;0;Carlos Belmonte;1991201;13646;
Albacete;Osasuna;1;1;Carlos Belmonte;2004261;24354;
Albacete;Osasuna;2;0;Carlos Belmonte;1998362;19813;
Albacete;Osasuna;2;0;Carlos Belmonte;2014142;33071;
Albacete;Osasuna;2;1;Carlos Belmonte;1993041;15014;
Albacete;Osasuna;2;1;Carlos Belmonte;1996252;18060;
Albacete;Osasuna;2;1;Carlos Belmonte;1997242;18835;
Albacete;Osasuna;2;1;Carlos Belmonte;1999332;20626;
Albacete;Ourense;1;0;Carlos Belmonte;1997332;18935;
Albacete;Ourense;2;0;Carlos Belmonte;1996032;17841;
Albacete;Ourense;2;1;Carlos Belmonte;1998102;19527;
Albacete;Oviedo;0;0;Carlos Belmonte;1985382;9595;
Albacete;Oviedo;0;1;Carlos Belmonte;1995321;16853;
Albacete;Oviedo;0;1;Carlos Belmonte;2002172;22976;
Albacete;Oviedo;1;0;Carlos Belmonte;1994161;15898;
Albacete;Oviedo;1;1;Carlos Belmonte;2001142;22101;
Albacete;Oviedo;2;0;Carlos Belmonte;1991371;13816;
Albacete;Oviedo;2;0;Carlos Belmonte;1992361;14570;
Albacete;Oviedo;2;2;Carlos Belmonte;2015242;33878;
Albacete;Oviedo;5;0;Carlos Belmonte;1993261;15234;
Albacete;Palamós;2;0;Carlos Belmonte;1990012;13072;
Albacete;Ponferradina;0;1;Carlos Belmonte;2010082;29613;
Albacete;Ponferradina;2;0;Carlos Belmonte;2006012;26169;
Albacete;Ponferradina;2;1;Carlos Belmonte;2014272;33214;
Albacete;Ponferradina;2;2;Carlos Belmonte;2015192;33823;
Albacete;Rac. Santander;0;0;Carlos Belmonte;2004191;24284;
Albacete;Rac. Santander;0;1;Carlos Belmonte;2001162;22123;
Albacete;Rac. Santander;0;1;Carlos Belmonte;2014422;33379;
Albacete;Rac. Santander;2;0;Carlos Belmonte;1994081;15818;
Albacete;Rac. Santander;2;2;Carlos Belmonte;1995411;16952;
Albacete;Rac. Santander;3;0;Carlos Belmonte;1993281;15254;
Albacete;Rac. Santander;4;0;Carlos Belmonte;2003151;23402;
Albacete;Rayo Vallecano;0;1;Carlos Belmonte;1997262;18857;
Albacete;Rayo Vallecano;1;0;Carlos Belmonte;1992181;14390;
Albacete;Rayo Vallecano;1;1;Carlos Belmonte;1990252;13312;
Albacete;Rayo Vallecano;1;1;Carlos Belmonte;1993121;15094;
Albacete;Rayo Vallecano;1;1;Carlos Belmonte;2010122;29657;
Albacete;Rayo Vallecano;1;2;Carlos Belmonte;1995301;16831;
Albacete;Rayo Vallecano;2;1;Carlos Belmonte;2008142;27995;
Albacete;Rayo Vallecano;2;2;Carlos Belmonte;1998042;19461;
Albacete;Rayo Vallecano;2;2;Carlos Belmonte;2009222;28925;
Albacete;Rayo Vallecano;4;1;Carlos Belmonte;1985132;9345;
Albacete;Real Madrid B;0;2;Carlos Belmonte;1985152;9365;
Albacete;Real Madrid B;1;0;Carlos Belmonte;2005352;25700;
Albacete;Real Madrid B;1;0;Carlos Belmonte;2006252;26433;
Albacete;Real Madrid B;2;2;Carlos Belmonte;1996022;17830;
Albacete;Real Madrid;0;3;Carlos Belmonte;1992231;14440;
Albacete;Real Madrid;1;1;Carlos Belmonte;1994031;15768;
Albacete;Real Madrid;1;1;Carlos Belmonte;1995101;16611;
Albacete;Real Madrid;1;2;Carlos Belmonte;2003311;23562;
Albacete;Real Madrid;1;2;Carlos Belmonte;2004301;24394;
Albacete;Real Madrid;1;3;Carlos Belmonte;1991281;13726;
Albacete;Real Madrid;1;4;Carlos Belmonte;1993361;15334;
Albacete;Real Sociedad;0;0;Carlos Belmonte;2009122;28815;
Albacete;Real Sociedad;0;1;Carlos Belmonte;1991351;13796;
Albacete;Real Sociedad;0;1;Carlos Belmonte;1994341;16078;
Albacete;Real Sociedad;1;1;Carlos Belmonte;1993381;15354;
Albacete;Real Sociedad;1;2;Carlos Belmonte;1992031;14240;
Albacete;Real Sociedad;1;2;Carlos Belmonte;2007282;27308;
Albacete;Real Sociedad;2;1;Carlos Belmonte;2008162;28017;
Albacete;Real Sociedad;2;2;Carlos Belmonte;2004371;24464;
Albacete;Real Sociedad;3;1;Carlos Belmonte;2003071;23322;
Albacete;Real Sociedad;3;5;Carlos Belmonte;1995191;16710;
Albacete;Real Unión;1;0;Carlos Belmonte;2009022;28705;
Albacete;Rec. Huelva;0;0;Carlos Belmonte;1998322;19769;
Albacete;Rec. Huelva;0;0;Carlos Belmonte;2001032;21980;
Albacete;Rec. Huelva;0;2;Carlos Belmonte;2000342;21479;
